framenum,queue density,dynamic density
5198,0.132998,7.83748e-06
5199,0.133061,0
5200,0.132982,0
5201,0.132806,0
5202,0.132837,0
5203,0.132814,0
5204,0.132759,0
5205,0.132853,0
5206,0.13281,0
5207,0.132994,0
5208,0.133084,0
5209,0.133163,0
5210,0.133155,0
5211,0.133022,0
5212,0.133124,0
5213,0.133135,0
5214,0.13319,0
5215,0.133198,3.91874e-06
5216,0.133194,0
5217,0.133269,0
5218,0.13321,0
5219,0.133159,0
5220,0.132124,2.74312e-05
5221,0.132183,0
5222,0.132367,0
5223,0.132328,3.91874e-06
5224,0.132332,0
5225,0.132559,0
5226,0.132692,0
5227,0.132736,0
5228,0.132818,0
5229,0.132881,0
5230,0.132904,0
5231,0.132857,0
5232,0.132877,0
5233,0.132818,0
5234,0.132888,0
5235,0.132873,0
5236,0.132869,0
5237,0.132888,0
5238,0.132982,0
5239,0.132888,0
5240,0.132783,0
5241,0.132861,0
5242,0.132869,0
5243,0.132888,0
5244,0.132865,0
5245,0.130565,2.35124e-05
5246,0.130702,1.95937e-05
5247,0.131129,1.5675e-05
5248,0.131035,1.5675e-05
5249,0.131004,1.95937e-05
5250,0.131047,3.91874e-06
5251,0.130784,3.91874e-06
5252,0.130823,0
5253,0.130788,0
5254,0.130886,0
5255,0.131011,0
5256,0.131145,0
5257,0.131274,0
5258,0.135808,0.00518449
5259,0.14042,0.00963227
5260,0.149735,0.0185004
5261,0.160053,0.0279367
5262,0.165144,0.0316478
5263,0.175293,0.039113
5264,0.18507,0.0455985
5265,0.190086,0.050685
5266,0.200283,0.0582403
5267,0.215119,0.0673553
5268,0.219328,0.0721636
5269,0.23378,0.079378
5270,0.253731,0.0849191
5271,0.257073,0.083814
5272,0.267689,0.0908913
5273,0.273293,0.0903152
5274,0.278144,0.0857538
5275,0.286836,0.0885871
5276,0.293596,0.08854
5277,0.297378,0.0864357
5278,0.302252,0.0886537
5279,0.306159,0.0880855
5280,0.307605,0.0848995
5281,0.308734,0.0871567
5282,0.308859,0.0870078
5283,0.30775,0.0841785
5284,0.305944,0.086808
5285,0.304055,0.0855696
5286,0.303017,0.081792
5287,0.301241,0.0828814
5288,0.297668,0.0815882
5289,0.296512,0.0794525
5290,0.298044,0.0864082
5291,0.30074,0.0917495
5292,0.303181,0.0924392
5293,0.3077,0.102695
5294,0.313068,0.108596
5295,0.312049,0.107252
5296,0.323037,0.115634
5297,0.346977,0.122425
5298,0.353858,0.125455
5299,0.373358,0.134362
5300,0.389217,0.140789
5301,0.397302,0.1416
5302,0.411307,0.148407
5303,0.447101,0.151455
5304,0.454601,0.145283
5305,0.473415,0.152376
5306,0.487648,0.150362
5307,0.496732,0.141858
5308,0.50859,0.147164
5309,0.523861,0.144762
5310,0.528834,0.137708
5311,0.539458,0.142086
5312,0.548067,0.140256
5313,0.555423,0.130945
5314,0.566007,0.136357
5315,0.573273,0.132771
5316,0.576431,0.12074
5317,0.584829,0.124737
5318,0.589265,0.119631
5319,0.59461,0.108812
5320,0.611453,0.11177
5321,0.616794,0.107076
5322,0.617041,0.100053
5323,0.619032,0.101821
5324,0.617472,0.0969065
5325,0.615685,0.0903466
5326,0.614482,0.0926312
5327,0.611931,0.0864474
5328,0.612868,0.0806438
5329,0.611951,0.0853854
5330,0.607566,0.0865454
5331,0.606762,0.0826972
5332,0.602483,0.0896412
5333,0.597663,0.0888339
5334,0.592941,0.0863064
5335,0.588822,0.0902956
5336,0.584374,0.0911734
5337,0.581506,0.0904681
5338,0.580542,0.0931759
5339,0.574903,0.096499
5340,0.574025,0.0958446
5341,0.572226,0.101586
5342,0.570051,0.103721
5343,0.567708,0.102867
5344,0.569389,0.108432
5345,0.539336,0.109443
5346,0.542887,0.102099
5347,0.549533,0.104818
5348,0.552088,0.104027
5349,0.552158,0.0998456
5350,0.552746,0.103451
5351,0.553597,0.104274
5352,0.554612,0.0997202
5353,0.558573,0.106594
5354,0.563903,0.112425
5355,0.564412,0.112891
5356,0.568155,0.121387
5357,0.56991,0.127245
5358,0.570153,0.127959
5359,0.570827,0.134495
5360,0.573672,0.139946
5361,0.576071,0.141392
5362,0.57569,0.151961
5363,0.541284,0.159602
5364,0.5407,0.158948
5365,0.54032,0.165845
5366,0.53905,0.170085
5367,0.537506,0.167589
5368,0.513128,0.175207
5369,0.504013,0.17545
5370,0.490125,0.173577
5371,0.493934,0.177586
5372,0.498389,0.176426
5373,0.498691,0.166931
5374,0.497661,0.170038
5375,0.498021,0.165481
5376,0.497421,0.157443
5377,0.492351,0.157142
5378,0.490999,0.156107
5379,0.490391,0.148414
5380,0.489564,0.151111
5381,0.486273,0.148575
5382,0.482695,0.14129
5383,0.476237,0.143943
5384,0.468709,0.141408
5385,0.463328,0.133284
5386,0.458548,0.137897
5387,0.455319,0.138841
5388,0.451823,0.132528
5389,0.449346,0.140452
5390,0.448222,0.141165
5391,0.446729,0.135295
5392,0.445471,0.141866
5393,0.441572,0.141369
5394,0.440463,0.133766
5395,0.437629,0.143328
5396,0.440098,0.142031
5397,0.442649,0.133994
5398,0.449288,0.140279
5399,0.455409,0.13861
5400,0.455671,0.134879
5401,0.460421,0.137963
5402,0.462929,0.133468
5403,0.465143,0.129283
5404,0.471954,0.133637
5405,0.475637,0.134385
5406,0.476025,0.12991
5407,0.480802,0.132508
5408,0.485352,0.128872
5409,0.486817,0.122661
5410,0.490391,0.125478
5411,0.492229,0.12105
5412,0.492331,0.113687
5413,0.494471,0.114796
5414,0.498131,0.113393
5415,0.497931,0.106966
5416,0.499071,0.11235
5417,0.502093,0.110175
5418,0.503695,0.10456
5419,0.508033,0.113977
5420,0.502422,0.125995
5421,0.505522,0.122041
5422,0.508606,0.128339
5423,0.514429,0.127434
5424,0.516325,0.127085
5425,0.523042,0.132622
5426,0.528407,0.138398
5427,0.528838,0.133508
5428,0.534783,0.14178
5429,0.53684,0.143414
5430,0.537663,0.137791
5431,0.541147,0.144813
5432,0.543647,0.148254
5433,0.54436,0.143661
5434,0.546037,0.149406
5435,0.547542,0.151459
5436,0.548683,0.1445
5437,0.547719,0.151212
5438,0.550309,0.150448
5439,0.551441,0.142101
5440,0.555987,0.149418
5441,0.557805,0.148211
5442,0.558938,0.141588
5443,0.562245,0.147968
5444,0.56518,0.148877
5445,0.565133,0.159595
5446,0.567959,0.162118
5447,0.569938,0.160884
5448,0.572109,0.150484
5449,0.574934,0.155997
5450,0.580452,0.153289
5451,0.58274,0.144989
5452,0.58611,0.143528
5453,0.58881,0.141278
5454,0.589794,0.133284
5455,0.590543,0.137132
5456,0.592235,0.133766
5457,0.594026,0.124302
5458,0.593799,0.12589
5459,0.594469,0.123425
5460,0.594704,0.11726
5461,0.595625,0.12007
5462,0.598611,0.116281
5463,0.601664,0.109129
5464,0.607577,0.109834
5465,0.61219,0.107272
5466,0.614917,0.100622
5467,0.617143,0.102107
5468,0.618127,0.0962678
5469,0.620752,0.0884146
5470,0.638375,0.0993871
5471,0.639856,0.0982468
5472,0.641161,0.0934424
5473,0.641325,0.0933013
5474,0.641898,0.0916633
5475,0.64238,0.0852953
5476,0.642681,0.086659
5477,0.643355,0.0718227
5478,0.643336,0.0666813
5479,0.643908,0.0696713
5480,0.644782,0.0697222
5481,0.645189,0.066936
5482,0.646784,0.0714426
5483,0.648364,0.0723791
5484,0.648509,0.0690208
5485,0.649194,0.0748989
5486,0.649038,0.07504
5487,0.649257,0.070937
5488,0.649606,0.0746285
5489,0.650178,0.0739976
5490,0.650366,0.0682488
5491,0.650695,0.0705804
5492,0.650809,0.0671751
5493,0.651228,0.0604701
5494,0.651224,0.0633856
5495,0.671151,0.0790998
5496,0.672354,0.0757218
5497,0.675669,0.0760824
5498,0.678479,0.0764311
5499,0.686669,0.0756905
5500,0.70031,0.0771561
5501,0.709649,0.0772188
5502,0.722287,0.0661483
5503,0.733604,0.0677903
5504,0.742445,0.0655488
5505,0.743021,0.060235
5506,0.749279,0.0602428
5507,0.766047,0.0575075
5508,0.772333,0.0519586
5509,0.776361,0.04996
5510,0.778783,0.0460413
5511,0.782612,0.0406922
5512,0.792957,0.0434706
5513,0.792726,0.0426947
5514,0.794145,0.0432002
5515,0.797299,0.0462803
5516,0.80063,0.0482867
5517,0.802738,0.0477577
5518,0.8019,0.0503362
5519,0.803883,0.0514139
5520,0.8235,0.0685309
5521,0.824433,0.0706823
5522,0.82149,0.0712858
5523,0.820385,0.0688248
5524,0.822058,0.0715013
5525,0.823018,0.0722459
5526,0.822038,0.070122
5527,0.823414,0.0678412
5528,0.822979,0.067516
5529,0.823884,0.0650864
5530,0.824719,0.0686132
5531,0.825318,0.0681156
5532,0.827607,0.0648983
5533,0.827932,0.0667832
5534,0.827916,0.0670497
5535,0.828281,0.0616457
5536,0.828073,0.0672221
5537,0.827501,0.0685897
5538,0.827219,0.0658427
5539,0.82589,0.0713681
5540,0.825604,0.0737664
5541,0.82464,0.0725045
5542,0.824613,0.0752359
5543,0.825491,0.0749224
5544,0.825063,0.0715131
5545,0.831745,0.0895158
5546,0.831463,0.0874741
5547,0.831878,0.0839669
5548,0.831522,0.0849505
5549,0.831623,0.0834222
5550,0.831882,0.0796131
5551,0.831925,0.0805928
5552,0.832207,0.0710272
5553,0.831788,0.066309
5554,0.831749,0.0676806
5555,0.831396,0.0677707
5556,0.830879,0.0654586
5557,0.830859,0.0694401
5558,0.830511,0.0705491
5559,0.830295,0.0678177
5560,0.830134,0.0721597
5561,0.83042,0.0722694
5562,0.830456,0.0680254
5563,0.830585,0.0714034
5564,0.829272,0.0741191
5565,0.829315,0.0715249
5566,0.828653,0.0775401
5567,0.829288,0.0807535
5568,0.829515,0.0780339
5569,0.829331,0.0852287
5570,0.824405,0.105054
5571,0.823449,0.100175
5572,0.821552,0.105786
5573,0.819381,0.107307
5574,0.818558,0.101652
5575,0.818523,0.108706
5576,0.817289,0.109862
5577,0.817892,0.100814
5578,0.816615,0.106547
5579,0.816995,0.107942
5580,0.816909,0.103392
5581,0.816164,0.109701
5582,0.815917,0.109827
5583,0.815623,0.105598
5584,0.815631,0.110916
5585,0.816564,0.111202
5586,0.81674,0.103486
5587,0.817986,0.108428
5588,0.819228,0.105598
5589,0.819444,0.098333
5590,0.820526,0.101346
5591,0.821176,0.100151
5592,0.821066,0.0936344
5593,0.821509,0.0973846
5594,0.822438,0.0942105
5595,0.823672,0.103976
5596,0.823445,0.105418
5597,0.822203,0.101746
5598,0.822203,0.094379
5599,0.821881,0.0951745
5600,0.821678,0.0920316
5601,0.821948,0.0843822
5602,0.821576,0.0807221
5603,0.82089,0.0771208
5604,0.820823,0.0696635
5605,0.821282,0.0698516
5606,0.820573,0.0654861
5607,0.820385,0.0583657
5608,0.820145,0.0621669
5609,0.819785,0.0631505
5610,0.819867,0.060764
5611,0.819189,0.065055
5612,0.818707,0.0666695
5613,0.818758,0.0639068
5614,0.818468,0.0667244
5615,0.818496,0.0646631
5616,0.81752,0.0599763
5617,0.816407,0.0638402
5618,0.815353,0.0616065
5619,0.814275,0.0575389
5620,0.81156,0.0733902
5621,0.811187,0.0710507
5622,0.810686,0.066454
5623,0.810309,0.0691697
5624,0.809812,0.0689346
5625,0.81,0.0651295
5626,0.809502,0.0676179
5627,0.809169,0.0605798
5628,0.809291,0.0562026
5629,0.80931,0.0573547
5630,0.808562,0.0561203
5631,0.808997,0.0515902
5632,0.808417,0.0536162
5633,0.808793,0.0519076
5634,0.80866,0.0474246
5635,0.809267,0.0493565
5636,0.810353,0.0476558
5637,0.81103,0.0429651
5638,0.810842,0.0439565
5639,0.811034,0.0400182
5640,0.81096,0.0358722
5641,0.811528,0.0355782
5642,0.812308,0.0323335
5643,0.813299,0.0290653
5644,0.812292,0.0299274
5645,0.81578,0.0445874
5646,0.815216,0.0420716
5647,0.815788,0.0427025
5648,0.815631,0.0422088
5649,0.815408,0.0393755
5650,0.815396,0.0394304
5651,0.815361,0.0382352
5652,0.81424,0.0254052
5653,0.812974,0.0269766
5654,0.81074,0.0270824
5655,0.810443,0.0258245
5656,0.808895,0.027972
5657,0.808323,0.0284814
5658,0.807531,0.0268395
5659,0.807993,0.0282855
5660,0.808111,0.0285519
5661,0.807723,0.0271765
5662,0.80857,0.0293514
5663,0.808475,0.0300803
5664,0.808601,0.0291633
5665,0.808758,0.0317183
5666,0.808769,0.0319025
5667,0.808648,0.0303506
5668,0.80833,0.0322316
5669,0.808566,0.0314871
5670,0.804878,0.0421069
5671,0.804655,0.0416484
5672,0.80505,0.0408019
5673,0.805137,0.0376199
5674,0.804945,0.0372711
5675,0.805039,0.03501
5676,0.805772,0.0320671
5677,0.806003,0.0281287
5678,0.805948,0.0278348
5679,0.805677,0.0266396
5680,0.806246,0.0273215
5681,0.806355,0.0277525
5682,0.806304,0.026475
5683,0.806124,0.0279406
5684,0.805282,0.0290104
5685,0.805485,0.0273175
5686,0.805184,0.0276389
5687,0.805066,0.0275683
5688,0.805246,0.0251779
5689,0.805203,0.0270276
5690,0.805239,0.0274508
5691,0.805325,0.0269492
5692,0.80574,0.0284501
5693,0.805568,0.0270785
5694,0.805999,0.0259577
5695,0.809729,0.0389993
5696,0.810004,0.037377
5697,0.81047,0.0347436
5698,0.810646,0.0340695
5699,0.810768,0.0333054
5700,0.810356,0.0311657
5701,0.808287,0.0320514
5702,0.807029,0.0263496
5703,0.806297,0.0238024
5704,0.805964,0.0234693
5705,0.805587,0.0215609
5706,0.805282,0.0191313
5707,0.805062,0.018951
5708,0.805768,0.0171367
5709,0.805893,0.0153419
5710,0.805685,0.0148128
5711,0.806214,0.0142446
5712,0.805862,0.0138253
5713,0.805129,0.0140722
5714,0.805011,0.0133198
5715,0.805446,0.0122226
5716,0.805924,0.0127751
5717,0.805674,0.0114466
5718,0.806508,0.00993009
5719,0.80614,0.00989874
5720,0.809118,0.0192998
5721,0.809036,0.0166076
5722,0.808907,0.0156123
